[3.2, 2.75, 2.7];17.619;17.678;17.6485
[3.2, 2.75, 2.7];17.678;17.454;17.566000000000003
[3.2, 2.75, 2.7];17.783;17.744;17.7635
[3.2, 2.75, 2.7];17.454;17.626;17.54
[3.2, 2.75, 2.7];17.636;17.735;17.685499999999998
[3.2, 2.75, 2.7];17.744;17.845;17.7945
[3.2, 2.75, 2.7];17.805;17.567;17.686
[3.2, 2.75, 2.7];17.626;17.711;17.6685
[3.2, 2.75, 2.7];17.605;17.673;17.639
[3.2, 2.75, 2.7];17.735;17.675;17.705
