[4, 3, 2];26.156;26.485;26.3205
[4, 3, 2];26.485;26.182;26.3335
[4, 3, 2];26.728;26.37;26.549
[4, 3, 2];26.182;26.507;26.3445
[4, 3, 2];26.506;26.784;26.645
[4, 3, 2];26.37;26.54;26.455
[4, 3, 2];26.752;26.672;26.712
[4, 3, 2];26.507;26.636;26.5715
[4, 3, 2];26.419;26.668;26.5435
[4, 3, 2];26.784;26.392;26.588
