run_index,seed,level,node,node_index,reqs_total,reqs_cold,reqs_warm,reqs_init_free,reqs_init_reserved,reqs_queued,reqs_reject,prob_cold,prob_reject,prob_warm,prob_queued,inst_count_avg,inst_running_count_avg,inst_idle_count_avg,inst_init_free_count_avg,inst_init_reserved_count_avg,inst_queued_jobs_count_avg,external_arrivals,internal_arrivals,graph_event_avg_cost,graph_time_avg_cost,response_time_count,response_time_avg,response_time_p50,response_time_p95,response_time_p99,response_time_max,response_time_warm_count,response_time_warm_avg,response_time_cold_count,response_time_cold_avg,response_time_queued_count,response_time_queued_avg,simulated_time,warm_service_rate,warm_service_mean_time,cold_service_rate,cold_service_mean_time,cold_start_rate,cold_start_mean_time,expiration_rate,expiration_mean_time,total_expected_warm_service_time,total_expected_cold_service_time,total_expected_cold_start_time,total_expected_expiration_time,status,error,run_dir,experiment_id,experiment_name,N,graph,config_path,dag_path,stdout_log,arrival_rate,warm_service,optimization,learn_mask,k_gamma,max_concurrency,K,K_exp,accumulate_cost,exp_per_run,gamma_min,k_delta,max_simulated_time,max_time,prtb,seeds,stop_by_simulated_time,tau,theta,theta_idle_min,theta_stock_min
1,1,graph,ALL,,47202,848,47064,2678,138,710,0,0.0179653404516757,0.0,0.9970763950680056,0.0150417355196813,20.91210564412776,10.093539610015542,7.836144679802465,2.108679961983817,0.1541905807263427,0.7195508115995954,47202.0,0.0,135.16746,128.05207497376284,47192,2.191549179296309,1.4428512020117523,6.440947709715823,11.655549418805109,90.4646818623114,46344,2.01469823600542,138,12.82212272665496,710,11.66895899103928,9431.75987309699,0.5,2.0,100.0,0.01,0.0999999999999999,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5_arr5_20260526_103859,N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5.log,5,0.5,adam,"[true, true, true]","[1, 1, 1]",50,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,47202,848,47064,2678,138,710,0,0.0179653404516757,0.0,0.9970763950680056,0.0150417355196813,20.91210564412776,10.093539610015542,7.836144679802465,2.108679961983817,0.1541905807263427,0.7195508115995954,47202.0,0.0,135.16746,128.05207497376284,47192,2.191549179296309,1.4428512020117523,6.440947709715823,11.655549418805109,90.4646818623114,46344,2.01469823600542,138,12.82212272665496,710,11.66895899103928,9431.75987309699,0.5,2.0,100.0,0.01,0.0999999999999999,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5_arr5_20260526_103906,N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5.log,5,0.5,adam,"[true, true, true]","[1, 1, 1]",5000000,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48073,1734,47163,1032,910,824,0,0.0360701433236952,0.0,0.9810704553491564,0.0171405986728517,18.543334582630923,10.099822128710269,6.437042373433876,0.2208073386127637,0.9006694323452955,0.8849933095287182,48073.0,0.0,224.25256,211.5725314654112,48060,2.3750533374219107,1.4816243340312667,7.080667814384808,15.287293155371346,109.52827563168194,46326,2.0167944922946672,910,11.505855556443288,824,12.432904356906404,9605.320513612502,0.5,2.0,100.0,0.01,0.1,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5_arr5_20260526_103913,N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5.log,5,0.5,adam,"[false, false, false]","[1, 1, 1]",50,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48073,1734,47163,1032,910,824,0,0.0360701433236952,0.0,0.9810704553491564,0.0171405986728517,18.543334582630923,10.099822128710269,6.437042373433876,0.2208073386127637,0.9006694323452955,0.8849933095287182,48073.0,0.0,224.25256,211.5725314654112,48060,2.3750533374219107,1.4816243340312667,7.080667814384808,15.287293155371346,109.52827563168194,46326,2.0167944922946672,910,11.505855556443288,824,12.432904356906404,9605.320513612502,0.5,2.0,100.0,0.01,0.1,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5_arr5_20260526_103919,N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-5__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5.log,5,0.5,adam,"[false, false, false]","[1, 1, 1]",5000000,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,49023,996,48069,61,945,51,9,0.0203169940640107,0.0001835872957591,0.9805397466495318,0.0010403280093017,32.33290408290333,20.17311855703844,10.059879697806991,0.0237818452223453,1.971381100488096,0.1047428823474575,49023.0,0.0,269.53991,258.4048053764936,48993,2.223839220498636,1.451173261631766,6.508568279992962,12.250342718314352,85.1116780258053,47997,2.017365382475132,945,12.162729958427716,51,12.378212872874364,4898.277638219987,0.5,2.0,100.0,0.01,0.1,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5_arr10_20260526_103925,N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5.log,10,0.5,adam,"[true, true, true]","[1, 1, 1]",50,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48729,1210,47806,374,923,287,0,0.0248312093414599,0.0,0.981058507254407,0.0058897165958669,31.72105762972845,20.193309240511248,8.870160939330823,0.1706583181744596,1.9380076312132413,0.5489215004986796,48729.0,0.0,309.67585,299.91448153979564,48709,2.264482765508704,1.455232561302637,6.66899169522985,13.005756949387605,84.95203416958248,47499,2.014328355410224,923,12.2954270588907,287,11.405676990164157,4864.983391879316,0.5,2.0,100.0,0.01,0.1,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5_arr10_20260526_103931,N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5.log,10,0.5,adam,"[true, true, true]","[1, 1, 1]",5000000,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48687,1223,48035,702,639,584,12,0.0251196417934972,0.0002464723642861,0.9866083348737856,0.0119949883952595,31.70516033513748,20.18695412596665,8.77232660581523,0.2262272024364661,1.2769000223914833,1.242752378527655,48687.0,0.0,314.0234,303.426245446283,48660,2.26717840901864,1.4560496370059752,6.676309533810681,12.955844126627223,82.11109854286633,47438,2.012631744187415,639,11.9891178574359,583,12.323551271325636,4860.679744305661,0.5,2.0,100.0,0.01,0.0999999999999999,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5_arr10_20260526_103938,N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-50__optimization-adam__warm_service-0p5.log,10,0.5,adam,"[false, false, false]","[1, 1, 1]",50,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48726,1171,48126,699,600,571,0,0.0240323441283914,0.0,0.987686245536264,0.0117185896646554,31.701905908410428,20.18977151270082,8.850354316446303,0.2230116322793282,1.2910590343218342,1.1477094126621428,48726.0,0.0,305.06402,295.0762252403087,48705,2.25947579742488,1.4580705643943477,6.634294515412776,12.802520116337272,85.94941442253958,47534,2.0164025887673067,600,12.47106035245274,571,11.764364006378242,4864.711202510795,0.5,2.0,100.0,0.01,0.1,10.0,0.01,100.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5_arr10_20260526_103945,N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5,1,A1,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5/input_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5/DAG_N01.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-1__arrival_rate-10__k_gamma-1-1-1__learn_mask-false-false-false__max_concurrency-5000000__optimization-adam__warm_service-0p5.log,10,0.5,adam,"[false, false, false]","[1, 1, 1]",5000000,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48248,582,47824,1424,383,199,41,0.0120626761731056,0.0008497761565246,0.9912120709666722,0.0041245232963024,42.7342033621144,10.1443228113234,30.679468644958348,1.3106143269478376,0.4051896469611245,0.1946079319236923,9673.0,38575.0,149.16254,141.03507751888466,9617,2.103421427880273,1.9065425772284923,3.954626627780453,5.8961161825116095,15.663106733494658,47611,0.3975024431017391,382,2.4091875373715523,199,2.258271790274626,1889.4072310341987,2.5,0.4,500.0,0.002,0.5,2.0,0.05,20.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5_arr5_20260526_103952,N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5,5,A1->A2->A3->A4->A5,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5/input_N05.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5/DAG_N05.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-50__optimization-adam__warm_service-0p5.log,5,0.5,adam,"[true, true, true]","[1, 1, 1]",50,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
1,1,graph,ALL,,48427,694,47935,1108,492,202,0,0.0143308484936089,0.0,0.9898403783013608,0.0041712267949697,37.71245175132436,10.176097505349764,25.840543404017883,0.9510952251208812,0.5381377896471219,0.2065778271887134,9690.0,38737.0,151.93705,144.80780020675118,9680,2.134425264679322,1.9162653709563813,4.10178687248986,6.300582581606579,16.274255359924126,47723,0.3975566502565722,492,2.470590704667459,202,2.371155830767016,1892.8172751488776,2.5,0.4,500.0,0.002,0.5,2.0,0.0499999999999999,20.0,2.0,0.01,10.0,100.0,ok,,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/sanitycheck_sweep_json_N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5_arr5_20260526_104009,N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5,sanitycheck_sweep_json_N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5,5,A1->A2->A3->A4->A5,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5/input_N05.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/configs/N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5/DAG_N05.json,/opt/Projects/Soft2/NSGD/sanitycheck_sweep_run2/logs/stdout/N-5__arrival_rate-5__k_gamma-1-1-1__learn_mask-true-true-true__max_concurrency-5000000__optimization-adam__warm_service-0p5.log,5,0.5,adam,"[true, true, true]","[1, 1, 1]",5000000,2,1000,True,1,1,1,500,100000,"[[-0.5, 0.5], [-0.5, 0.5], [-1, 1]]",[1],False,100,"[[0.3333333333333333, 0.3333333333333333, 30]]",0,0
